0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029899999999999949e+01
0.000000000000000000e+00,0.000000000000000000e+00,-3.817383999999999222e-01,-2.125029999999993036e-04,-6.673147999999974253e-03,-2.122900000012966672e-05,-1.229009999999995336e-04,6.617199999999975879e-05,-1.776379393694741977e-03,3.044099999999999895e+01
-6.013834900000006832e-05,-1.888500884000001009e-03,-3.910528627262473966e-01,1.915969183862928794e-03,-4.720203015346252987e-03,8.362073223272686179e-03,-4.620765000000011586e-04,2.170110000000004063e-04,-1.394310077999292305e-03,3.072400000000000020e+01
4.820809300332112163e-04,-3.224318337342996742e-03,-5.684516800066732323e-01,2.086982329453132123e-03,5.296176372767994953e-03,-5.388068504056846286e-02,-2.866199999999923193e-05,1.604110000000001418e-04,-4.746321165175195964e-03,3.100700000000000145e+01
1.072696929268442730e-03,-1.725500423849666339e-03,-2.459843891147860950e-01,5.844920883516884630e-03,3.612592130845234360e-03,5.548197865898548548e-02,2.540549999999984748e-04,7.257034999999955769e-04,1.018098749461410733e-03,3.128999999999999915e+01
2.311820156574020697e-03,-9.596308921104775578e-04,-3.677599855452007849e-01,9.327475956488936668e-03,3.270623880830916732e-03,8.902003796537813485e-04,4.799409999999982158e-04,7.540054999999954832e-04,4.344842022801245936e-03,3.150199999999999889e+01
4.951495852260401342e-03,-3.404433383532407768e-05,-4.965724988405810225e-01,8.978299721111498988e-03,3.553811400943547496e-03,-7.178812611836930813e-02,2.538239999999972228e-04,6.033079999999947868e-04,3.244476688157115971e-03,3.178500000000000014e+01
7.492354673334934365e-03,9.716842926316917759e-04,-3.396408612112671310e-01,1.188784403169626351e-02,-9.778583123806442942e-03,1.372929083205952361e-02,-4.771250000000038047e-05,9.047029999999923848e-04,1.364482292451027565e-03,3.206799999999999784e+01
1.085661453430499142e-02,-1.795654731405543596e-03,-4.923241574641337159e-01,1.735362438331789631e-02,-6.008372391529223644e-03,-5.756337391432907874e-02,1.407655000000004669e-04,8.482444999999920986e-04,9.472464100105191381e-04,3.235099999999999909e+01
1.576769023478397785e-02,-3.496024118208321090e-03,-7.688525232934694253e-01,1.217546214142369715e-02,-3.766802783236647498e-03,-2.136363176385121521e-01,4.652650000000005674e-05,1.488956499999994796e-03,3.432070245540697648e-04,3.263400000000000034e+01
