0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.890659999999999741e+02
0.000000000000000000e+00,0.000000000000000000e+00,-9.180760000000010024e-02,-1.392657000000193258e-03,1.983517500000275303e-03,-3.059841000000576572e-03,5.539185000000768555e-04,-7.515300000001042555e-05,-1.789064553930089718e-04,4.892069999999999936e+02
1.616144824955422776e-01,1.628021148524849138e-01,-2.281110866474783117e-01,-8.019611025795124123e-03,-1.922489211708175612e-03,-4.216167036792519557e-02,2.393202500000363847e-04,5.666249999999994072e-05,1.098673924852369916e-03,4.894900000000000091e+02
1.599143249580738113e-01,1.623945471396028017e-01,-2.747265462534320135e-01,2.177540066492218360e-03,-1.137633784847365270e-02,-3.976784591878099184e-02,5.639982500000197260e-04,2.542464999999897806e-04,1.714311871415654526e-03,4.897019999999999982e+02
3.020155355801042441e-01,4.074042177311847368e-01,-3.517037745626254153e-01,2.154210480721992574e-02,3.090160240136664155e-02,-9.057476379291692914e-02,9.337323571429050366e-04,-2.099336428571612050e-04,4.221900904862610840e-04,4.899850000000000136e+02
3.081119512405465777e-01,4.161493712107702247e-01,-6.165118689748155800e-01,8.338428445550433513e-03,3.263027974802236442e-02,-1.969480079777809478e-01,1.348327357142844454e-03,-3.795921428571363788e-04,3.041379798082595540e-03,4.902679999999999723e+02
3.134549361751508556e-01,4.061121398604367050e-01,-5.127650581816494135e-01,6.150554343736187868e-03,3.605914620765180573e-02,-1.654400541538723068e-01,6.267672115384724735e-04,-3.471343846153962000e-04,4.719482783746675736e-03,4.905509999999999877e+02
3.151955430544283177e-01,4.163168782372027033e-01,-3.946179575707239318e-01,1.830490634487443730e-02,3.146437632227993414e-02,-7.571878124785492992e-02,6.833672115384755840e-04,1.427386153846306243e-04,5.142134078975085613e-03,4.908340000000000032e+02
5.400082833106667479e-01,4.707579407576357178e-01,-3.997328985788951017e-01,1.076974425809475028e-01,3.580622728323402254e-02,-7.753624304883789675e-02,6.542240927835346696e-04,3.209768350515659788e-04,2.590706344339069322e-03,4.911170000000000186e+02
5.628401411378264330e-01,4.783488609416809423e-01,-1.941522789925459458e-02,1.062879306201463953e-01,3.996596146106590891e-02,1.056401541768531432e-01,3.154480927835520742e-04,7.868468350515419197e-04,1.465536522894692094e-03,4.913290000000000077e+02
