0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029899999999999949e+01
0.000000000000000000e+00,0.000000000000000000e+00,-3.817383999999999222e-01,-2.125029999999993036e-04,-6.673147999999974253e-03,-2.122900000012966672e-05,-1.229009999999995336e-04,6.617199999999975879e-05,-1.776379393694741977e-03,3.044099999999999895e+01
-6.013834900000006832e-05,-1.888500884000001009e-03,-3.910528627262473966e-01,1.915969183862928794e-03,-4.720203015346252987e-03,8.362073223272686179e-03,-4.620765000000011586e-04,2.170110000000004063e-04,-1.394310077999292305e-03,3.072400000000000020e+01
7.214997698184417718e-01,6.149785895781606504e-01,-4.761176745447585068e-01,5.073490052079718260e-02,-2.388350885736735041e+00,4.083082692045985951e+00,2.094674491393194948e+00,1.573699999999987999e-05,-4.341750474485860448e-03,3.100700000000000145e+01
7.358577466658272614e-01,-6.092471108532981905e-02,-4.876761935787987667e-02,5.409006899560116904e-02,-4.793809018716233439e+00,8.005783940229354911e+00,2.094957208393195103e+00,5.810294999999952338e-04,1.129155926099234368e-03,3.128999999999999915e+01
2.115076708203790901e+00,-5.787307093137283864e-02,2.526973302946657896e-01,3.727193067697298634e-01,-5.686809692997758070e+00,7.792858549635882426e+00,5.716064913684182347e-01,4.104594479225096926e-05,4.055936870960112628e-03,3.150199999999999889e+01
2.819138525570652032e+00,-2.661961035876245774e-01,7.485250227570627857e-03,-1.351111939788971483e+00,-6.086476924928675203e+00,7.406698945023539871e+00,3.960236893614501041e-01,-7.448648746948572930e-01,-5.966595479966679133e-03,3.178500000000000014e+01
2.436773846610376104e+00,-1.988669073342425708e+00,4.318872570931642230e-02,-3.237410251947646422e+00,-6.888040228068128989e+00,7.199544743194709717e+00,3.957221528614501271e-01,-7.445634796948572554e-01,-2.116818281180155026e-03,3.206799999999999784e+01
2.248823263950300522e+00,-7.639564445163204986e-02,-5.975082868876357978e-02,-4.856911002000773969e+00,-6.012124669440455982e+00,6.828324526526925453e+00,3.290784270466490247e-01,-7.635110281990638015e-01,-3.150714781883295901e-02,3.235099999999999909e+01
8.743174503840753786e-01,-1.777826925903288613e+00,-4.270386056736785729e-01,-6.784960273678508180e+00,-6.657285126333722047e+00,6.372525212108426373e+00,3.289841880466490287e-01,-7.628703161990637582e-01,-1.196429838000881776e-02,3.263400000000000034e+01
