0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.854599999999999937e+01
-1.658755260974919751e-02,-3.019165617598970532e-03,3.714523714695526779e-01,5.866446000000074580e-03,-2.743366500000034985e-03,5.043428999999961283e-03,1.596120000000020355e-04,8.918250000000113370e-05,1.031733034050282605e+00,2.868700000000000117e+01
3.267125149653422600e-01,3.889364113650191634e-01,2.472966819137339956e-01,1.527849912900652862e-02,-2.407963176504510194e+00,1.317832206123386696e+00,1.047266320196597489e+00,2.855000000001218651e-06,3.375308681094214558e-01,2.896999999999999886e+01
3.310363302188511492e-01,-2.925171675857602405e-01,2.629973055869549992e-01,2.479310709082271913e-02,-4.808263475628677064e+00,2.618429006803317804e+00,1.047737515196597524e+00,1.001703500000005647e-03,1.303692001880275564e-01,2.925300000000000011e+01
3.481611243067338490e-01,-3.697053877033719793e+00,2.404913212846100379e-01,5.369608215778869792e-02,-9.606666040902990034e+00,4.699861062343225981e+00,1.047812793196597481e+00,1.340879000000001851e-03,2.299195425322568195e-02,2.981899999999999906e+01
3.760328978742089601e-01,-8.960005856556286119e+00,6.530908010249669715e-02,6.298752682208601239e-02,-1.380302790839149552e+01,5.905640928130608813e+00,1.047940118196597492e+00,1.882195500000002474e-03,-1.205762508861978576e-03,3.031400000000000006e+01
5.652175704589548211e-01,-5.055209208249480213e+01,3.495752566871956901e-01,1.035956650880325708e-01,-3.061815490974386833e+01,7.547697685918370425e+00,1.049823549696597524e+00,2.220239000000001888e-03,7.875504069148480529e-03,3.229399999999999693e+01
1.002486568669176403e+00,-4.097472439655062360e+00,1.724686594527322647e-01,5.288738871005236319e-01,-1.609375579507943144e+01,1.157623789186868635e+01,3.817154650710597591e-02,3.028366297996186063e+00,-8.570536460853591526e-03,3.257699999999999818e+01
1.114607832734489268e+00,-7.509348668211954347e+00,2.794892924451541916e-01,7.829316217009567591e-01,-1.600008523790320680e+01,1.447878481713805066e+01,3.821384050710597419e-02,3.028761571996186230e+00,-9.925327095439253136e-03,3.278900000000000148e+01
9.317358019173349604e-01,-4.511118900431176471e+00,1.921732539354570335e-01,6.588482634272201377e-01,-1.233102614777769368e+01,1.720586093611976253e+01,1.105032871138337397e-02,3.109376357291283366e+00,-1.206754652344525607e-03,3.307200000000000273e+01
