0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.936499999999999488e+01
0.000000000000000000e+00,0.000000000000000000e+00,-3.921043999999999086e-01,2.975610000000212022e-04,5.058182000000360432e-03,1.508962999999963021e-03,1.323440000000094380e-04,1.701870000000121181e-04,9.127399302972146735e-04,6.950700000000000500e+01
8.420976300000637660e-05,1.431465506000108388e-03,-3.688771518904300772e-01,3.391648937719115176e-03,-1.835714717244047584e-03,-7.112162346973396193e-03,4.715195000000109546e-04,5.847820000000139313e-04,6.350239445633266110e-03,6.979000000000000625e+01
7.182402368835417716e-01,6.139987315623951503e-01,1.103299553202081174e-01,5.835496938370711428e-02,-1.761262992987611131e+00,3.162258591132294683e+00,2.095173435559861908e+00,4.914093333333226926e-04,2.687129443325195471e-03,7.000199999999999534e+01
1.172594087840747701e+00,-1.586668153160017414e-01,2.791591768567711629e-01,2.674979471577068946e+00,-1.049589333510156042e+00,6.334274753403225766e+00,7.857654578349485552e-01,1.963679686993620388e+00,4.344841608073376701e-03,7.028499999999999659e+01
1.929613278297061640e+00,-4.557005966993772361e-01,4.687051551565488694e-01,5.222327811626091609e+00,-3.035472346277297007e-01,9.185785670564778016e+00,7.857842773349485999e-01,1.964056642993620372e+00,9.514467049490048754e-04,7.056799999999999784e+01
3.407532048987252260e+00,-5.416044640990250736e-01,5.030715825576939082e-01,7.795627755149502569e+00,4.561570725699120032e-01,1.147518036935846020e+01,7.860480333349485482e-01,1.964791593993620467e+00,3.489015230014304737e-03,7.085099999999999909e+01
3.253048859936228610e+00,5.826567818466839022e-01,8.101968169480158188e-01,8.176973066614445784e+00,-4.491999839098972380e-01,1.483307492654877180e+01,2.631720274669826942e+00,4.251025211067288034e-01,-7.273197708435549282e-04,7.113400000000000034e+01
3.404428644821187788e+00,6.510058359233226177e-01,7.887320466769525140e-01,7.743554397440401083e+00,-2.584703534566761274e+00,1.359440312677076790e+01,9.450359272988696491e-01,1.528763893829996334e-01,4.684846619600986362e-01,7.141700000000000159e+01
5.046062177078578515e+00,1.030486865951607545e-01,8.585480078644831536e-01,8.061215766719538323e+00,-4.252159063960805341e+00,1.311634152786429830e+01,9.451630212988696433e-01,1.528763893829996334e-01,1.742653300628653756e-01,7.162900000000000489e+01
7.327386239060217576e+00,-1.100312328505752557e+00,4.860613614961346585e-01,8.490871001690511122e+00,-6.468967300761808481e+00,1.182229238482510070e+01,9.451818407988696880e-01,1.531026478829996262e-01,6.633538159102618514e-02,7.191200000000000614e+01
3.036064621925811835e+00,-1.239597319151073407e+00,5.838343878485829919e-01,7.413193781698366180e+00,-5.320475905679010076e+00,1.466194782418716969e+01,2.041023048813463692e-01,2.497572726000253596e+00,1.530053977561388057e-02,7.219499999999999318e+01
5.133998462146458941e+00,-2.745292000458239734e+00,4.646084160611874125e-01,9.082048894488398361e+00,-4.870392013502431894e+00,1.696019744275431052e+01,2.038761878813463713e-01,2.497836623500253594e+00,6.963241105104472223e-03,7.247799999999999443e+01
3.181073684522217171e+00,-9.107102697031074223e-01,1.045218468200886264e+00,8.718492552759451897e+00,-4.933140370901131888e+00,1.850738389881658819e+01,2.365101875971972412e+00,6.599578621374357912e-01,2.985388021730181300e-03,7.276099999999999568e+01
3.664188570555143798e+00,-1.216943793850266520e+00,1.422783881561404229e+00,8.407418226183059673e+00,-6.453682433989705203e+00,1.641548712595562876e+01,8.647379969016564250e-01,2.412333345335666013e-01,1.103011349449507621e-04,7.304399999999999693e+01
